,4984495,104956
KPT,1849,52
KPTT,100,3
KPTU,110,3
KPTV,154,6
KPTW,230,8
KPTX,4,1
KPTZ,11,1
KPU,923,25
KPUV,37,1
KPUX,21,1
KPUZ,8,1
KPV,2104,63
KPVW,50,1
KPVX,51,1
KPVY,108,4
KPVZ,205,7
KPW,741,21
KPWX,49,2
KPWY,45,1
KPWZ,60,3
KPX,696,20
KPXY,21,1
KPXZ,13,1
KPY,414,10
KPZ,1253,33
KQ,39300,1068
KQR,8050,266
KQRR,312,13
KQRS,189,7
KQRT,839,31
KQRU,227,8
KQRV,699,27
KQRW,145,4
KQRX,207,6
KQRY,127,4
KQRZ,693,23
KQS,2298,71
KQSS,18,1
KQST,157,6
KQSU,8,1
KQSV,77,3
KQSX,57,2
KQSY,26,1
KQSZ,110,3
KQT,6031,200
KQTT,299,10
KQTU,113,2
KQTV,635,28
KQTW,232,8
KQTX,190,5
KQTZ,106,6
KQU,3547,102
KQUV,228,10
KQUW,119,6
KQUX,76,3
KQUY,70,2
KQUZ,161,7
KQV,7923,240
KQVW,32,3
KQVX,219,7
KQVY,104,4
KQVZ,574,21
KQW,2200,69
KQWX,49,2
KQWY,47,1
KQWZ,154,4
KQX,1506,52
KQXY,21,1
KQXZ,55,2
KQY,1750,50
KQYZ,84,2
KQZ,3647,111
KR,29524,792
KRR,2946,95
KRRS,81,3
KRRT,276,9
KRRU,164,8
KRRV,260,14
KRRW,169,6
KRRX,141,4
KRRY,107,4
KRRZ,258,14
KRS,2267,54
KRST,103,4
KRSV,118,6
KRSW,85,3
KRSX,30,1
KRSY,5,1
KRSZ,105,3
KRT,7269,211
KRTT,166,8
KRTU,233,10
KRTV,534,26
KRTW,220,10
KRTX,369,11
KRTY,94,3
KRTZ,278,9
KRU,2999,93
KRUV,332,14
KRUW,83,2
KRUX,35,1
KRUY,104,4
KRUZ,159,4
KRV,6775,239
KRVW,274,11
KRVX,267,9
KRVY,112,4
KRVZ,365,18
KRW,3066,85
KRWX,100,4
KRWY,87,3
KRWZ,280,7
KRX,1804,52
KRXY,55,1
KRXZ,107,8
KRY,1316,33
KRYZ,92,3
KRZ,2692,78
KS,9088,208
KSS,212,5
KSST,39,1
KSSW,25,1
KSSX,28,1
KST,1665,42
KSTT,87,2
KSTU,129,4
KSTV,72,2
KSTW,84,3
KSTX,45,1
KSTZ,115,3
KSU,636,18
KSUW,32,1
KSV,1749,46
KSVX,91,2
KSVY,21,1
KSVZ,208,7
KSW,739,21
KSWZ,41,1
KSX,554,14
KSXZ,16,1
KSY,322,8
KSZ,1010,23
KT,31946,849
KTT,2277,77
KTTU,63,2
KTTV,211,10
KTTW,77,3
KTTX,15,1
KTTY,121,4
KTTZ,23,2
KTU,3316,94
KTUV,177,7
KTUW,48,2
KTUX,37,1
KTUZ,46,1
KTV,5140,169
KTVW,259,12
KTVX,64,3
KTVY,120,5
KTVZ,258,10
KTW,2174,63
KTWX,38,2
KTWY,86,3
KTWZ,86,3
KTX,1218,40
KTXY,39,1
KTXZ,85,5
KTY,1586,40
KTYZ,20,1
KTZ,1920,60
KU,16239,441
KUV,3530,105
KUVW,31,2
KUVX,72,2
KUVY,57,2
KUVZ,55,3
KUW,821,27
KUWX,24,1
KUWY,49,1
KUWZ,83,3
KUX,698,17
KUXZ,55,2
KUY,440,12
KUYZ,32,2
KUZ,707,19
KV,28921,814
KVW,2109,69
KVWX,46,2
KVWY,51,3
KVWZ,76,3
KVX,1492,42
KVXY,121,3
KVXZ,52,2
KVY,1258,34
KVYZ,24,2
KVZ,3501,100
KW,9487,257
KWX,605,16
KWXY,64,1
KWY,1052,23
KWYZ,33,1
KWZ,748,22
KX,7046,182
KXY,315,8
KXYZ,30,1
KXZ,446,16
KY,5852,140
KYZ,651,19
KZ,11672,284
L,270144,6364
LM,21436,584
LMN,5790,187
LMNN,379,18
LMNO,233,10
LMNP,505,17
LMNQ,500,21
LMNR,730,35
LMNS,166,5
LMNT,842,28
LMNU,165,8
LMNV,514,21
LMNW,228,7
LMNX,197,6
LMNY,94,5
LMNZ,227,9
LMO,2663,73
LMOO,100,4
LMOP,26,1
LMOQ,92,4
LMOR,380,11
LMOT,145,5
LMOU,113,3
LMOV,156,6
LMOW,49,2
LMOY,25,1
LMOZ,220,6
LMP,1636,51
LMPQ,74,2
LMPR,301,11
LMPS,169,4
LMPT,304,11
LMPU,16,1
LMPV,75,3
LMPW,10,2
LMPX,85,2
LMPY,28,2
LMPZ,23,2
LMQ,3914,135
LMQR,666,27
LMQS,102,4
LMQT,827,28
LMQU,226,8
LMQV,386,14
LMQW,262,10
LMQX,83,5
LMQY,154,5
LMQZ,217,8
LMR,4842,152
LMRR,165,7
LMRS,139,5
LMRT,668,22
LMRU,209,6
LMRV,578,22
LMRW,270,11
LMRX,294,12
LMRY,75,3
LMRZ,207,11
LMS,1364,39
LMST,144,4
LMSU,48,2
LMSV,66,3
LMSW,358,10
LMSX,30,1
LMSY,34,1
LMT,4473,135
LMTT,300,11
LMTU,220,8
LMTV,345,17
LMTW,121,4
LMTX,118,3
LMTY,72,2
LMTZ,249,10
LMU,2478,65
LMUV,101,3
LMUW,30,1
LMUX,52,2
LMUZ,33,1
LMV,3055,108
LMVW,143,5
LMVX,273,10
LMVY,17,1
LMVZ,254,9
LMW,1668,49
LMWX,9,1
LMWZ,16,1
LMX,921,26
LMXZ,13,1
LMY,1210,29
LMZ,1253,41
LN,98068,3180
LNN,9069,342
LNNO,308,13
LNNP,113,9
LNNQ,888,51
LNNR,1150,65
LNNS,256,12
LNNT,1348,63
LNNU,155,9
LNNV,932,50
LNNW,308,13
LNNX,380,16
LNNY,127,7
LNNZ,498,21
LNO,10892,332
LNOO,237,7
LNOP,25,2
LNOQ,847,35
LNOR,1237,38
LNOS,210,5
LNOT,520,22
LNOU,602,19
LNOV,449,20
LNOW,256,7
LNOX,143,4
LNOY,116,4
LNOZ,170,8
LNP,4857,161
LNPQ,593,28
LNPR,957,38
LNPS,28,1
LNPT,717,27
LNPU,162,6
LNPV,644,27
LNPW,208,8
LNPX,201,6
LNPY,41,2
LNPZ,684,24
LNQ,20667,795
LNQR,2629,128
LNQS,412,20
LNQT,2413,101
LNQU,351,15
LNQV,2339,101
LNQW,718,27
LNQX,735,24
LNQY,287,10
LNQZ,1133,47
LNR,22144,833
LNRR,1120,56
LNRS,711,22
LNRT,2790,118
LNRU,744,32
LNRV,2322,99
LNRW,1219,48
LNRX,1010,36
LNRY,395,15
LNRZ,1503,58
LNS,5684,161
LNSS,118,3
LNST,544,17
LNSU,65,3
LNSV,236,10
LNSW,195,5
LNSX,50,2
LNSY,79,3
LNSZ,243,7
LNT,16597,594
LNTT,632,34
LNTU,419,21
LNTV,2203,95
LNTW,634,26
LNTX,691,24
LNTY,344,13
LNTZ,644,26
LNU,8417,283
LNUV,367,19
LNUW,211,7
LNUX,187,7
LNUY,122,4
LNUZ,413,18
LNV,16973,643
LNVW,566,27
LNVX,761,27
LNVY,171,6
LNVZ,992,51
LNW,5055,184
LNWX,155,5
LNWY,121,3
LNWZ,329,12
LNX,4034,132
LNXY,143,3
LNXZ,272,10
LNY,2758,90
LNYZ,127,5
LNZ,7089,234
LO,54815,1397
LOO,5150,147
LOOO,153,6
LOOP,157,6
LOOQ,221,10
LOOR,274,10
LOOS,20,1
LOOT,232,8
LOOU,172,8
LOOV,165,5
LOOW,84,2
LOOX,62,1
LOOY,71,2
LOOZ,68,2
LOP,2017,57
LOPQ,92,4
LOPR,137,6
LOPS,16,1
LOPT,136,5
LOPU,121,4
LOPV,90,3
LOPW,36,1
LOPX,32,1
LOPY,97,2
LOPZ,32,2
LOQ,9444,307
LOQR,584,28
LOQS,76,3
LOQT,355,13
LOQU,379,15
LOQV,586,24
LOQW,120,6
LOQX,79,4
LOQY,81,3
LOQZ,166,6
LOR,9887,295
LORR,343,12
LORS,185,7
LORT,321,12
LORU,267,9
LORV,622,25
LORW,314,10
LORX,141,4
LORY,190,6
LORZ,274,10
LOS,2056,56
LOST,69,1
LOSU,45,1
LOSV,85,2
LOSW,59,1
LOSX,37,1
LOSY,68,1
LOSZ,59,2
LOT,6877,200
LOTT,95,4
LOTU,251,12
LOTV,355,12
LOTW,168,6
LOTX,83,3
LOTY,116,4
LOTZ,93,4
LOU,6365,194
LOUV,208,9
LOUW,96,5
LOUX,101,4
LOUZ,65,2
LOV,7089,202
LOVW,62,3
LOVX,127,5
LOVY,23,1
LOVZ,145,5
LOW,2869,77
LOWX,25,1
LOWY,42,3
LOWZ,37,2
LOX,1364,34
LOXY,13,1
LOY,2011,56
LOYZ,23,1
LOZ,3027,87
LP,18030,516
LPQ,4664,152
LPQR,701,29
LPQS,171,7
LPQT,348,13
LPQU,73,2
LPQV,366,18
LPQW,168,8
LPQX,259,10
LPQY,24,1
LPQZ,141,7
LPR,5020,155
LPRR,351,15
LPRS,316,8
LPRT,564,22
LPRU,185,5
LPRV,472,20
LPRW,243,8
LPRX,110,4
LPRY,94,3
LPRZ,228,11
LPS,976,28
LPSS,9,1
LPST,38,1
LPSV,147,4
LPSW,44,1
LPSZ,88,3
LPT,3502,114
LPTT,34,2
LPTU,211,9
LPTV,530,21
LPTW,149,5
LPTX,147,4
LPTY,38,2
LPTZ,217,5
LPU,2265,71
LPUV,105,3
LPUW,119,4
LPUX,50,2
LPUZ,35,1
LPV,2818,106
LPVW,220,8
LPVX,261,8
LPVZ,251,8
LPW,1388,44
LPWX,63,2
LPWY,21,1
LPWZ,81,2
LPX,988,28
LPXZ,50,1
LPY,663,23
LPYZ,71,2
LPZ,1354,47
LQ,95411,3064
LQR,18229,691
LQRR,917,43
LQRS,336,13
LQRT,1410,66
LQRU,389,17
LQRV,1654,79
LQRW,584,23
LQRX,888,34
LQRY,154,6
LQRZ,951,35
LQS,3832,122
LQSS,22,1
LQST,286,11
LQSU,228,6
LQSV,318,11
LQSW,209,7
LQSX,60,1
LQSY,52,2
LQSZ,234,7
LQT,13283,485
LQTT,464,21
LQTU,584,22
LQTV,1533,67
LQTW,339,16
LQTX,606,22
LQTY,197,11
LQTZ,853,34
LQU,6815,229
LQUV,407,19
LQUW,219,8
LQUX,209,8
LQUY,273,9
LQUZ,134,8
LQV,15294,567
LQVW,778,30
LQVX,593,22
LQVY,286,12
LQVZ,996,43
LQW,4477,162
LQWX,32,2
LQWY,45,1
LQWZ,97,7
LQX,3871,127
LQXY,152,4
LQXZ,407,11
LQY,2565,86
LQYZ,27,1
LQZ,8082,259
LR,77876,2428
LRR,7125,295
LRRS,84,5
LRRT,775,36
LRRU,202,10
LRRV,838,39
LRRW,162,8
LRRX,173,8
LRRY,175,6
LRRZ,471,19
LRS,4965,137
LRSS,28,1
LRST,641,19
LRSU,162,5
LRSV,351,10
LRSW,163,7
LRSX,197,6
LRSY,70,3
LRSZ,140,5
LRT,14469,506
LRTT,827,35
LRTU,479,24
LRTV,1563,66
LRTW,531,19
LRTX,672,21
LRTY,298,16
LRTZ,1162,40
LRU,8930,303
LRUV,553,27
LRUW,427,16
LRUX,285,12
LRUY,166,6
LRUZ,229,11
LRV,14731,576
LRVW,785,27
LRVX,697,25
LRVY,335,12
LRVZ,984,37
LRW,4891,167
LRWX,196,8
LRWY,205,8
LRWZ,291,13
LRX,3412,114
LRXY,94,3
LRXZ,475,15
LRY,2833,95
LRYZ,217,9
LRZ,7050,221
LS,17697,445
LSS,390,9
LSST,88,3
LSSX,86,2
LSSZ,33,1
LST,3278,88
LSTT,299,9
LSTU,25,3
LSTV,192,7
LSTW,281,8
LSTX,83,2
LSTZ,97,4
LSU,1386,40
LSUV,76,2
LSUW,60,2
LSUY,43,2
LSUZ,133,3
LSV,2678,77
LSVW,71,4
LSVX,111,4
LSVY,27,1
LSVZ,85,3
LSW,933,24
LSWX,54,2
LSWY,37,1
LSWZ,54,2
LSX,791,24
LSXY,10,1
LSXZ,33,2
LSY,632,17
LSYZ,18,1
LSZ,1482,41
LT,66052,1884
LTT,5884,192
LTTU,166,6
LTTV,601,22
LTTW,273,9
LTTX,177,6
LTTY,173,5
LTTZ,200,6
LTU,6048,206
LTUV,267,12
LTUW,113,5
LTUX,57,2
LTUY,113,4
LTUZ,346,11
LTV,11138,390
LTVW,350,16
LTVX,233,10
LTVY,108,5
LTVZ,465,18
LTW,4153,130
LTWX,230,8
LTWY,183,7
LTWZ,326,12
LTX,2803,86
LTXY,11,1
LTXZ,269,9
LTY,1976,60
LTYZ,151,4
LTZ,4916,163
LU,41809,1199
LUV,6835,242
LUVW,104,5
LUVX,241,9
LUVY,150,5
LUVZ,152,5
LUW,2559,78
LUWX,104,4
LUWY,79,3
LUWZ,66,3
LUX,1911,54
LUXZ,33,2
LUY,1526,48
LUYZ,31,1
LUZ,2370,81
LV,58262,1865
LVW,3911,147
LVWX,229,9
LVWY,78,3
LVWZ,239,11
LVX,2820,93
LVXY,30,3
LVXZ,276,7
LVY,2432,81
LVYZ,147,6
LVZ,5343,186
LW,20217,579
LWX,1223,36
LWY,791,28
LWYZ,117,5
LWZ,2002,60
LX,16332,454
LXY,897,25
LXYZ,88,2
LXZ,1500,49
LY,12988,344
LYZ,859,23
LZ,29806,830
M,147134,3260
MN,43241,1191
MNN,3782,128
MNNO,81,3
MNNP,276,8
MNNQ,296,16
MNNR,566,23
MNNS,76,2
MNNT,586,24
MNNU,203,7
MNNV,281,16
MNNW,172,4
MNNX,103,4
MNNY,179,7
MNNZ,235,9
MNO,4420,118
MNOO,150,6
MNOP,185,5
MNOQ,164,6
MNOR,345,13
MNOT,387,12
MNOU,12,1
MNOV,140,6
MNOW,49,2
MNOX,74,2
MNOY,24,2
MNOZ,55,3
MNP,2898,90
MNPQ,273,10
MNPR,608,22
MNPS,73,3
MNPT,348,16
MNPU,155,6
MNPV,394,16
MNPW,169,7
MNPX,59,2
MNPY,65,2
MNPZ,139,4
MNQ,8571,283
MNQR,1222,50
MNQS,293,11
MNQT,1002,35
MNQU,317,11
MNQV,920,34
MNQW,430,17
MNQX,251,7
MNQY,29,1
MNQZ,352,10
MNR,8396,279
MNRR,436,22
MNRS,446,15
MNRT,1073,41
MNRU,352,16
MNRV,1234,44
MNRW,339,16
MNRX,534,15
MNRY,75,3
MNRZ,677,22
MNS,2402,59
MNSS,29,1
MNST,364,10
MNSU,16,1
MNSV,257,8
MNSY,54,2
MNSZ,127,6
MNT,9816,297
MNTT,297,11
MNTU,279,13
MNTV,867,34
MNTW,409,15
MNTX,223,10
MNTY,261,10
MNTZ,353,11
MNU,4305,122
MNUV,125,6
MNUW,73,4
MNUX,53,2
MNUY,124,4
MNUZ,102,3
MNV,7074,244
MNVW,295,12
MNVX,226,8
MNVY,157,4
MNVZ,329,8
MNW,3647,105
MNWY,79,2
MNWZ,137,4
MNX,1962,55
MNXZ,102,3
MNY,1824,49
MNZ,3072,91
MO,24943,583
MOO,2233,55
MOOO,14,1
MOOP,23,1
MOOQ,71,2
MOOR,38,1
MOOS,68,2
MOOT,78,2
MOOU,178,8
MOOV,147,5
MOOW,146,3
MOOX,29,1
MOOY,46,2
MOOZ,119,1
MOP,1954,48
MOPQ,47,2
MOPR,119,3
MOPS,30,1
MOPT,49,2
MOPU,91,2
MOPX,72,1
MOPY,35,1
MOQ,3955,120
MOQR,244,7
MOQT,24,1
MOQU,250,8
MOQV,153,4
MOQW,26,1
MOQX,29,2
MOQY,112,2
MOQZ,115,3
MOR,3946,100
MORR,29,1
MORS,41,1
MORT,119,4
MORU,310,8
MORV,170,6
MORX,152,4
MORY,168,4
MORZ,31,1
MOS,1376,32
MOSS,64,1
MOST,22,1
MOSU,69,2
MOSV,22,1
MOSZ,80,2
MOT,4449,121
MOTT,88,3
MOTU,140,3
MOTV,173,5
MOTW,63,2
MOTX,6,1
MOTY,127,3
MOTZ,106,4
MOU,2945,83
MOUV,274,10
MOUW,34,1
MOUX,94,2
MOUY,26,1
MOUZ,182,6
MOV,3317,93
MOVY,75,2
MOVZ,122,4
MOW,2028,49
MOWZ,25,1
MOX,815,20
MOY,1277,31
MOYZ,7,1
MOZ,1072,28
MP,12884,326
MPQ,2340,74
MPQR,78,3
MPQS,178,4
MPQT,196,8
MPQV,305,11
MPQW,14,1
MPQY,92,3
MPQZ,282,10
MPR,2386,71
MPRR,143,5
MPRS,68,3
MPRT,326,11
MPRU,109,2
MPRV,343,13
MPRW,79,3
MPRX,122,5
MPRY,166,5
MPRZ,95,4
MPS,768,21
MPST,57,2
MPSU,46,1
MPSX,92,2
MPSY,41,2
MPSZ,14,1
MPT,2694,79
MPTT,17,2
MPTU,137,4
MPTV,365,13
MPTW,84,2
MPTX,37,1
MPTY,59,1
MPTZ,46,2
MPU,1340,33
MPUV,36,2
MPUW,58,2
MPUX,62,2
MPUY,69,1
MPUZ,39,1
MPV,1557,45
MPVW,31,2
MPVX,106,3
MPVZ,117,4
MPW,932,26
MPWX,21,1
MPX,852,22
MPXZ,90,2
MPY,541,20
MPZ,791,24
MQ,38490,1083
MQR,6564,215
MQRR,217,11
MQRS,185,7
MQRT,761,26
MQRU,212,6
MQRV,749,34
MQRW,140,6
MQRX,100,4
MQRY,182,5
MQRZ,270,11
MQS,1675,49
MQST,70,3
MQSU,94,2
MQSV,96,4
MQSW,97,4
MQSX,44,2
MQSY,81,2
MQSZ,140,4
MQT,5165,156
MQTT,226,6
MQTU,208,8
MQTV,562,22
MQTW,171,8
MQTX,115,5
MQTY,48,4
MQTZ,152,7
MQU,2705,74
MQUV,189,8
MQUW,98,3
MQUX,50,2
MQUY,41,3
MQUZ,88,3
MQV,5386,177
MQVW,339,12
MQVX,278,8
MQVZ,187,8
MQW,2630,83
MQWX,53,2
MQWY,202,6
MQWZ,58,2
MQX,1337,37
MQXY,56,1
MQXZ,204,5
MQY,1462,44
MQZ,2530,76
MR,34985,932
MRR,2653,91
MRRS,41,2
MRRT,371,20
MRRU,113,3
MRRV,515,20
MRRW,48,2
MRRX,21,1
MRRY,120,4
MRRZ,281,8
MRS,1939,52
MRST,156,5
MRSU,136,4
MRSV,228,8
MRSW,126,3
MRSX,25,1
MRSY,279,7
MRSZ,109,4
MRT,6698,225
MRTT,388,16
MRTU,210,6
MRTV,766,25
MRTW,316,11
MRTX,108,4
MRTY,236,8
MRTZ,251,10
MRU,3962,113
MRUV,189,8
MRUW,186,5
MRUX,8,1
MRUZ,61,3
MRV,5352,179
MRVW,231,9
MRVX,346,11
MRVY,59,2
MRVZ,384,15
MRW,2466,71
MRWX,152,6
MRWY,70,2
MRWZ,60,3
MRX,1158,33
MRXZ,28,1
MRY,1430,35
MRZ,2442,67
MS,11503,261
MSS,583,14
MSST,83,1
MSSY,41,1
MST,1525,39
MSTT,206,5
MSTU,49,1
MSTV,146,5
MSTZ,73,1
MSU,732,21
MSUV,37,1
MSUW,27,1
MSV,1895,46
MSVW,34,1
MSVY,46,1
MSVZ,100,3
MSW,586,13
MSWY,90,2
MSWZ,49,1
MSX,528,14
MSY,559,15
MSZ,994,22
MT,37449,969
MTT,2258,76
MTTU,183,6
MTTV,152,5
MTTW,59,2
MTTX,99,4
MTTY,42,1
MTTZ,87,4
MTU,3631,102
MTUV,119,5
MTUW,201,7
MTUX,86,3
MTUY,115,2
MTUZ,35,2
MTV,4926,162
MTVW,258,9
MTVX,56,3
MTVZ,425,13
MTW,2554,74
MTWX,137,3
MTWY,171,5
MTWZ,102,4
MTX,1812,54
MTXY,19,1
MTXZ,244,6
MTY,1704,42
MTZ,2172,56
MU,19810,513
MUV,3335,98
MUVW,75,4
MUVY,36,1
MUVZ,109,3
MUW,1326,35
MUWX,77,3
MUWY,40,1
MUX,1092,29
MUXZ,38,1
MUY,793,22
MUYZ,34,2
MUZ,1140,35
MV,27306,786
MVW,1670,56
MVWX,28,1
MVWY,106,3
MVWZ,84,4
MVX,1470,43
MVXZ,104,3
MVY,997,31
MVYZ,75,3
MVZ,2234,65
MW,13026,333
MWX,423,12
MWXY,38,1
MWY,614,18
MWYZ,12,1
MWZ,1207,33
MX,8715,206
MXY,443,10
MXYZ,36,1
MXZ,821,18
MY,7537,183
MYZ,529,15
MZ,12341,319
N,505907,11799
NN,68405,2229
NNO,7081,235
NNOO,170,9
NNOP,297,10
NNOQ,397,19
NNOR,431,18
NNOS,150,4
NNOT,612,22
NNOU,325,14
NNOV,472,18
NNOW,177,5
NNOX,45,2
NNOY,131,5
NNOZ,110,4
NNP,3793,133
NNPQ,351,12
NNPR,473,18
NNPS,121,3
NNPT,289,14
NNPU,59,2
NNPV,343,15
NNPW,112,5
NNPX,44,3
NNPZ,393,13
NNQ,13450,528
NNQR,1491,64
NNQS,342,11
NNQT,1562,70
NNQU,275,9
NNQV,1303,58
NNQW,353,19
NNQX,327,16
NNQY,112,7
NNQZ,821,30
NNR,14838,578
NNRR,657,28
NNRS,278,8
NNRT,1427,59
NNRU,252,11
NNRV,1701,79
NNRW,656,26
NNRX,330,12
NNRY,269,9
NNRZ,866,36
NNS,3102,94
NNSS,126,3
NNST,262,12
NNSU,51,3
NNSV,154,9
NNSW,92,4
NNSX,71,2
NNSY,14,2
NNSZ,155,6
NNT,11963,468
NNTT,467,23
NNTU,293,11
NNTV,1392,63
NNTW,621,29
NNTX,464,17
NNTY,212,8
NNTZ,561,23
NNU,5731,209
NNUV,468,17
NNUW,101,5
NNUX,74,3
NNUY,97,3
NNUZ,232,8
NNV,9633,380
NNVW,288,14
NNVX,319,14
NNVY,79,5
NNVZ,509,19
NNW,3268,114
NNWX,217,7
NNWY,33,1
NNWZ,152,5
NNX,2089,73
NNXY,81,2
NNXZ,137,7
NNY,1904,66
NNYZ,180,6
NNZ,4755,190
NO,92117,2313
NOO,8700,246
NOOO,84,3
NOOP,161,6
NOOQ,429,16
NOOR,272,9
NOOS,239,5
NOOT,535,16
NOOU,499,21
NOOV,396,13
NOOW,213,6
NOOX,55,3
NOOY,72,2
NOOZ,6,1
NOP,4367,120
NOPQ,194,8
NOPR,227,7
NOPT,175,6
NOPU,149,6
NOPV,123,5
NOPW,72,2
NOPX,12,1
NOPY,132,3
NOPZ,145,3
NOQ,14503,482
NOQR,799,31
NOQS,217,7
NOQT,808,30
NOQU,331,11
NOQV,467,23
NOQW,169,6
NOQX,221,7
NOQY,216,7
NOQZ,210,10
NOR,15813,450
NORR,398,16
NORS,387,10
NORT,1048,40
NORU,496,20
NORV,844,32
NORW,447,16
NORX,135,5
NORY,227,6
NORZ,296,15
NOS,3968,99
NOSS,32,1
NOST,213,7
NOSU,127,4
NOSV,52,2
NOSW,57,2
NOSZ,43,2
NOT,12711,371
NOTT,373,18
NOTU,464,16
NOTV,601,28
NOTW,119,6
NOTX,185,6
NOTY,250,8
NOTZ,192,8
NOU,10115,314
NOUV,291,12
NOUW,303,10
NOUX,140,4
NOUY,133,5
NOUZ,115,6
NOV,10924,346
NOVW,201,6
NOVX,177,6
NOVY,34,2
NOVZ,83,4
NOW,5103,130
NOWX,190,5
NOWY,101,2
NOWZ,154,6
NOX,2167,57
NOXY,41,1
NOXZ,17,1
NOY,3207,83
NOYZ,52,3
NOZ,3150,92
NP,40773,1115
NPQ,8208,285
NPQR,1012,40
NPQS,235,8
NPQT,944,42
NPQU,349,16
NPQV,1009,39
NPQW,329,11
NPQX,226,10
NPQY,194,6
NPQZ,667,18
NPR,9531,301
NPRR,278,15
NPRS,251,9
NPRT,949,35
NPRU,493,15
NPRV,1023,38
NPRW,563,20
NPRX,491,15
NPRY,157,5
NPRZ,696,24
NPS,2024,58
NPSS,21,1
NPST,81,4
NPSU,100,1
NPSV,225,6
NPSW,83,3
NPSY,66,3
NPSZ,72,2
NPT,7151,231
NPTT,351,16
NPTU,188,8
NPTV,632,27
NPTW,322,12
NPTX,102,7
NPTY,183,5
NPTZ,444,13
NPU,2814,94
NPUV,312,11
NPUW,57,4
NPUY,11,2
NPUZ,292,7
NPV,7647,261
NPVW,366,13
NPVX,81,3
NPVY,285,9
NPVZ,273,11
NPW,3049,95
NPWX,133,5
NPWY,140,6
NPWZ,239,7
NPX,2049,63
NPXY,40,1
NPXZ,62,3
NPY,1580,48
NPYZ,136,4
NPZ,2977,90
NQ,155852,5006
NQR,28951,1101
NQRR,1498,73
NQRS,1022,35
NQRT,3382,130
NQRU,735,33
NQRV,4038,173
NQRW,1286,51
NQRX,1163,47
NQRY,499,16
NQRZ,2362,94
NQS,6741,222
NQSS,164,6
NQST,759,29
NQSU,69,2
NQSV,645,26
NQSW,285,8
NQSX,229,9
NQSY,158,5
NQSZ,420,13
NQT,23217,831
NQTT,839,35
NQTU,716,26
NQTV,2061,90
NQTW,792,33
NQTX,793,31
NQTY,506,21
NQTZ,1449,59
NQU,10475,343
NQUV,512,24
NQUW,182,10
NQUX,143,7
NQUY,194,7
NQUZ,365,15
NQV,24151,924
NQVW,939,38
NQVX,577,22
NQVY,452,15
NQVZ,1300,51
NQW,8301,269
NQWX,231,8
NQWY,108,4
NQWZ,866,30
NQX,5955,200
NQXY,52,2
NQXZ,556,22
NQY,4671,147
NQYZ,62,2
NQZ,11386,365
NR,137712,4180
NRR,12070,453
NRRS,657,23
NRRT,1332,64
NRRU,310,17
NRRV,1248,60
NRRW,531,23
NRRX,394,16
NRRY,122,4
NRRZ,1050,39
NRS,9300,252
NRSS,109,3
NRST,582,15
NRSU,37,2
NRSV,804,25
NRSW,110,6
NRSX,80,4
NRSY,39,1
NRSZ,382,11
NRT,26779,898
NRTT,1161,54
NRTU,963,35
NRTV,2445,106
NRTW,963,37
NRTX,904,32
NRTY,421,14
NRTZ,1468,52
NRU,11341,390
NRUV,1173,45
NRUW,494,16
NRUX,474,14
NRUY,111,3
NRUZ,414,17
NRV,23904,860
NRVW,1094,48
NRVX,781,35
NRVY,373,14
NRVZ,1432,71
NRW,9095,286
NRWX,262,9
NRWY,278,9
NRWZ,530,17
NRX,5983,186
NRXY,33,1
NRXZ,641,22
NRY,4244,138
NRYZ,196,8
NRZ,11123,357
NS,35186,837
NSS,1425,40
NSST,78,3
NSSY,12,1
NSSZ,35,1
NST,7240,199
NSTT,275,12
NSTU,157,4
NSTV,533,20
NSTW,232,9
NSTX,83,2
NSTY,119,4
NSTZ,246,8
NSU,2657,72
NSUV,178,4
NSUW,13,1
NSUX,40,1
NSUY,150,2
NSUZ,91,3
NSV,5673,168
NSVW,137,4
NSVX,212,6
NSVY,205,6
NSVZ,265,7
NSW,1875,47
NSWX,95,3
NSWY,43,1
NSWZ,110,3
NSX,1410,33
NSXZ,55,3
NSY,1200,34
NSYZ,12,1
NSZ,2875,74
NT,125421,3679
NTT,8865,319
NTTU,483,25
NTTV,1486,63
NTTW,422,15
NTTX,138,7
NTTY,124,6
NTTZ,417,20
NTU,11543,373
NTUV,881,29
NTUW,428,19
NTUX,203,8
NTUZ,585,19
NTV,20198,733
NTVW,963,42
NTVX,1029,38
NTVY,372,14
NTVZ,1116,48
NTW,7893,248
NTWX,159,6
NTWY,120,4
NTWZ,367,14
NTX,4906,160
NTXY,149,4
NTXZ,387,13
NTY,4229,134
NTYZ,175,6
NTZ,8542,267
NU,72665,2048
NUV,10378,377
NUVW,252,9
NUVX,148,6
NUVY,194,8
NUVZ,481,19
NUW,3848,118
NUWY,96,4
NUWZ,148,5
NUX,1839,60
NUXY,91,2
NUXZ,212,7
NUY,1852,66
NUYZ,5,1
NUZ,3279,117
NV,106186,3392
NVW,5856,197
NVWX,345,9
NVWY,157,7
NVWZ,473,17
NVX,4601,147
NVXY,121,5
NVXZ,414,17
NVY,2822,94
NVYZ,210,7
NVZ,8046,276
NW,33341,934
NWX,2058,55
NWXY,55,2
NWXZ,195,6
NWY,2048,55
NWYZ,111,3
NWZ,2975,86
NX,28652,786
NXY,627,19
NXYZ,24,2
NXZ,2010,64
NY,20223,540
NYZ,1235,34
NZ,45065,1267
O,553114,11901
